task_id,attempt_count_for_task,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,outcome_bucket,timeout,product_terminal_status,product_return_code,product_completion_claim,run_status,run_error,trajectory_capture_status,trajectory_terminal_event,trajectory_terminal_event_count,trajectory_capture_error,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,run_duration_s,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_duration_s,tool_breakdown,failed_tool_breakdown,session_api_calls,session_messages,message_delta_count,model_activity_observed,gateway_response_truncated_count,gateway_balance_error_line_count,token_input,token_output,token_total,token_source,token_accounting_status,token_sources_consistent,cost_usd,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names
sparql-university,1,2026-08-03__01-40-29,sparql-university__qfHFk2m,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__01-40-29/sparql-university__qfHFk2m,2026-08-02T17:47:39.085563Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,429.354298,1.219925,5.222165,394.151902,16.399489,391.4966027736664,14,1,0.07142857142857142,56.854,"{""execute_code"": 1, ""read_file"": 2, ""terminal"": 10, ""write_file"": 1}","{""execute_code"": 1}",15,30,1599,True,0,0,350555,33897,384452,hermes-run.json.usage,reported,True,,3,3,0,0,
sqlite-db-truncate,1,2026-08-03__01-50-03,sqlite-db-truncate__fdCrgGs,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__01-50-03/sqlite-db-truncate__fdCrgGs,2026-08-02T17:53:00.326512Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,176.549198,1.234213,5.038525,142.007406,16.035591,139.0592770576477,8,1,0.125,12.972999999999999,"{""terminal"": 8}","{""terminal"": 1}",7,16,283,True,0,0,122415,10733,133148,hermes-run.json.usage,reported,True,,1,1,0,0,
sqlite-with-gcov,1,2026-08-03__02-01-10,sqlite-with-gcov__TULknWH,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__02-01-10/sqlite-with-gcov__TULknWH,2026-08-02T18:06:51.081422Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,339.84951,1.380141,5.168043,304.643995,16.010773,302.0428659915924,18,2,0.1111111111111111,230.425,"{""terminal"": 18}","{""terminal"": 2}",17,36,409,True,0,0,334948,2038,336986,hermes-run.json.usage,reported,True,,3,3,0,0,
torch-pipeline-parallelism,1,2026-08-03__02-16-24,torch-pipeline-parallelism__TzE6wUb,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__02-16-24/torch-pipeline-parallelism__TzE6wUb,2026-08-02T18:38:56.544600Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1350.93726,1.238646,5.453902,1068.338715,262.677837,1065.5228445529938,0,0,0.0,0,{},{},0,8,0,False,4,0,0,0,0,hermes-run.json.usage,suspect_zero_after_model_activity,True,,3,0,3,0,test_outputs.py::test_pipeline_parallel_exists; test_outputs.py::test_no_hooks_in_pipeline_parallel; test_outputs.py::test_pipeline_parallel
torch-tensor-parallelism,1,2026-08-03__02-47-59,torch-tensor-parallelism__cwnRkLu,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__02-47-59/torch-tensor-parallelism__cwnRkLu,2026-08-02T19:05:13.669632Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,1033.91807,1.289446,5.529312,728.081482,285.559322,725.1160664558411,12,3,0.25,194.45299999999997,"{""terminal"": 10, ""write_file"": 2}","{""terminal"": 3}",13,26,471,True,0,0,252375,48910,301285,hermes-run.json.usage,reported,True,,3,3,0,0,
train-fasttext,2,2026-08-03__11-56-24,train-fasttext__hXDqJyx,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__11-56-24/train-fasttext__hXDqJyx,2026-08-03T05:58:00.152830Z,0,no_pass,False,timeout_no_pass,True,timeout,124,False,timed_out,ProductDeadlineExpired: Hermes run exceeded its driver deadline,failed,,0,RuntimeError: Hermes run event stream must contain exactly one terminal event,7294.599601,1.768145,5.571975,7216.424715,56.78534,7210.916226863861,80,2,0.025,6454.759000000002,"{""process"": 63, ""search_files"": 1, ""terminal"": 13, ""write_file"": 3}","{""terminal"": 2}",79,161,310,True,0,0,,,,missing,missing_after_model_activity,,,2,1,1,0,test_outputs.py::test_accuracy
video-processing,1,2026-08-03__11-04-52,video-processing__Twx5Xe9,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__11-04-52/video-processing__Twx5Xe9,2026-08-03T03:45:11.258883Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,2417.908966,2.416552,5.996133,2147.385196,249.623289,2144.355690717697,72,10,0.1388888888888889,987.8629999999999,"{""patch"": 1, ""read_file"": 1, ""terminal"": 46, ""vision_analyze"": 23, ""write_file"": 1}","{""terminal"": 4, ""vision_analyze"": 6}",65,138,1135,True,0,0,3503844,53026,3556870,hermes-run.json.usage,reported,True,,5,5,0,0,
vulnerable-secret,1,2026-08-03__11-47-35,vulnerable-secret__omXcoFQ,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__11-47-35/vulnerable-secret__omXcoFQ,2026-08-03T03:51:31.115493Z,1,pass,True,normal_e2e_pass,False,completed,0,True,completed,,saved,run.completed,1,,235.364733,1.676101,5.665394,197.697381,17.962175,194.59774708747864,18,4,0.2222222222222222,48.92699999999999,"{""read_file"": 1, ""search_files"": 1, ""terminal"": 15, ""write_file"": 1}","{""terminal"": 4}",19,38,603,True,0,0,367191,4667,371858,hermes-run.json.usage,reported,True,,3,3,0,0,
winning-avg-corewars,1,2026-07-30__16-10-28,winning-avg-corewars__8cG97ch,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__16-10-28/winning-avg-corewars__8cG97ch,2026-07-30T08:21:56.771351Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,686.504435,1.768502,5.732359,649.938495,15.347343,646.4136147499084,107,0,0.0,51.96199999999999,"{""read_file"": 5, ""search_files"": 1, ""terminal"": 101}",{},90,200,16,True,0,0,2165255,4193,2169448,hermes-run.json.usage,reported,True,,3,1,2,0,test_outputs.py::test_warrior_exists; test_outputs.py::test_warrior_performance
write-compressor,2,2026-08-03__14-07-19,write-compressor__6d6FxYs,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__14-07-19/write-compressor__6d6FxYs,2026-08-03T06:36:57.908951Z,0,no_pass,False,completed_no_pass,False,completed,0,True,completed,,saved,run.completed,1,,1777.976202,1.424357,6.474921,1697.805724,59.320328,1693.9362626075745,2,0,0.0,1.5910000000000002,"{""read_file"": 2}",{},1,11,0,True,4,0,15603,48,15651,hermes-run.json.usage,reported,True,,3,0,3,0,test_outputs.py::test_compressed_file_exists; test_outputs.py::test_decompression_produces_original; test_outputs.py::test_compression_size
