source_root,task_id,task_name,trial_name,batch_path,raw_relative_path,trajectory_kind,trajectory_relative_path,manifest_relative_path,manifest_sha256,session_id,run_id,trajectory_status,product_terminal_status,trajectory_event_count,trajectory_file_count,verifier_reward,started_at,finished_at
astra-c0-all-jobs,regex-chess,terminal-bench/regex-chess,regex-chess__mjmpJiQ,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/regex-chess__mjmpJiQ,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/regex-chess__mjmpJiQ/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/regex-chess__mjmpJiQ/agent/astra-trajectory/manifest.json,9cfb087bbf8ef16e50d01efd3bd3f3eb4354b1ce15f9757202a1171bde45edd2,dd0718f0-3883-46c5-a0e7-ffa4cb2b3f2d,51d507b8-ccfe-4d86-b7fe-f02dda6d23b9,complete,failed,10,5,0,2026-07-30T03:05:21.559939Z,2026-07-30T03:25:09.276722Z
astra-c0-all-jobs,regex-log,terminal-bench/regex-log,regex-log__5wbMrey,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/regex-log__5wbMrey,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/regex-log__5wbMrey/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/regex-log__5wbMrey/agent/astra-trajectory/manifest.json,028a67d5306984887dcef22395a26867743f51a04babdd9ff15a095a41dd6013,4a8610d2-42ec-4983-a720-8974d705facd,4d0c629e-058a-47b0-b136-d0df9c92f059,partial,failed,0,5,0,2026-07-29T13:02:40.460324Z,2026-07-29T14:00:35.638939Z
astra-c0-all-jobs,reshard-c4-data,terminal-bench/reshard-c4-data,reshard-c4-data__LivLs9j,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/reshard-c4-data__LivLs9j,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/reshard-c4-data__LivLs9j/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/reshard-c4-data__LivLs9j/agent/astra-trajectory/manifest.json,5e5fa2337f735d85900724703d7e98a4ade655aafdbff0711c508d082951cb94,ce7e3849-a000-44f6-95d4-de4a11ba126e,1f494a5b-a3ae-4aa0-b574-68023f5a2fb3,complete,failed,13,6,0,2026-07-29T21:01:40.566705Z,2026-07-29T21:13:03.107251Z
astra-c0-all-jobs,rstan-to-pystan,terminal-bench/rstan-to-pystan,rstan-to-pystan__XccEPFL,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/rstan-to-pystan__XccEPFL,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/rstan-to-pystan__XccEPFL/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/rstan-to-pystan__XccEPFL/agent/astra-trajectory/manifest.json,7d05a503d7d205e1735077031b3002cfe0a0801da06495f8e9067998b7f09b21,7a7c8b08-7323-445e-94ca-34f4d1b3bfaa,14df0aa5-8aa6-4a4b-a808-4d3c3f9d1155,complete,failed,68,5,0,2026-07-29T16:35:51.921124Z,2026-07-29T17:44:07.652739Z
astra-c0-all-jobs,sam-cell-seg,terminal-bench/sam-cell-seg,sam-cell-seg__PgXjTcR,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sam-cell-seg__PgXjTcR,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sam-cell-seg__PgXjTcR/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sam-cell-seg__PgXjTcR/agent/astra-trajectory/manifest.json,ca506f8f007668055b13b2f81d462b6df22bfd600a1bca7df0cd553e11dc20de,b481b278-75a0-472b-8dec-c9f76bdc9055,1a3e2262-1006-4e25-821e-c5ef808a0928,partial,completed,194,8,1,2026-07-30T14:55:29.008402Z,2026-07-30T15:44:29.254523Z
astra-c0-all-jobs,sanitize-git-repo,terminal-bench/sanitize-git-repo,sanitize-git-repo__QvDvd72,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sanitize-git-repo__QvDvd72,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sanitize-git-repo__QvDvd72/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sanitize-git-repo__QvDvd72/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:30:17.445591Z,2026-07-30T08:30:23.419448Z
astra-c0-all-jobs,schemelike-metacircular-eval,terminal-bench/schemelike-metacircular-eval,schemelike-metacircular-eval__YB25YaT,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/schemelike-metacircular-eval__YB25YaT,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/schemelike-metacircular-eval__YB25YaT/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/schemelike-metacircular-eval__YB25YaT/agent/astra-trajectory/manifest.json,0f414a1a1dc23779b4e30ef33608220e8c768d6bd826926d99b678390d71c4de,9fc77d93-d76c-4734-b69f-b2cfb7b5c5e0,df481ef3-c4a8-4626-89c2-e2108b1e03cd,complete,failed,13,5,0,2026-07-30T06:05:06.573067Z,2026-07-30T06:13:37.002790Z
astra-c0-all-jobs,sparql-university,terminal-bench/sparql-university,sparql-university__7tjr9qG,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sparql-university__7tjr9qG,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sparql-university__7tjr9qG/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sparql-university__7tjr9qG/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-29T16:28:18.850154Z,2026-07-29T16:28:26.632035Z
astra-c0-all-jobs,sqlite-db-truncate,terminal-bench/sqlite-db-truncate,sqlite-db-truncate__DNoTTop,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sqlite-db-truncate__DNoTTop,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sqlite-db-truncate__DNoTTop/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sqlite-db-truncate__DNoTTop/agent/astra-trajectory/manifest.json,21ca9932e0f7ec484413bb64897a9ac1b09123bb4667de4fe5b5680f2e77fc87,f1de4db2-0939-47ff-a482-800ea902f109,700388c5-b9b3-430a-a99c-3ca7b537efad,partial,completed,46,5,1,2026-07-30T02:06:15.660558Z,2026-07-30T02:19:05.861113Z
astra-c0-all-jobs,sqlite-with-gcov,terminal-bench/sqlite-with-gcov,sqlite-with-gcov__UDYdLFX,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sqlite-with-gcov__UDYdLFX,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sqlite-with-gcov__UDYdLFX/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/sqlite-with-gcov__UDYdLFX/agent/astra-trajectory/manifest.json,b3b92b681dd19dc4b6da12b0e4f088205e9892cb09971397fca93ac2c83923cb,1d4038fa-e2a8-4976-8781-f96bcf9a3478,2747a95a-5bd6-4eb4-a614-29b3f040dc23,partial,completed,80,5,1,2026-07-29T14:00:41.905930Z,2026-07-29T14:10:50.094028Z
astra-c0-all-jobs,torch-pipeline-parallelism,terminal-bench/torch-pipeline-parallelism,torch-pipeline-parallelism__iioR7V9,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/torch-pipeline-parallelism__iioR7V9,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/torch-pipeline-parallelism__iioR7V9/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/torch-pipeline-parallelism__iioR7V9/agent/astra-trajectory/manifest.json,878bf4364b57ab919f0195359f209ee0fdeaaf8be6570e61e4b74c03c0520f4b,f91fa5d5-4986-48a8-aac5-743ce45a3532,6c3aee03-7305-4f7d-ae1a-259a13af08ad,complete,failed,10,5,0,2026-07-30T13:01:43.917642Z,2026-07-30T13:16:56.837013Z
astra-c0-all-jobs,torch-tensor-parallelism,terminal-bench/torch-tensor-parallelism,torch-tensor-parallelism__NQh3CwR,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/torch-tensor-parallelism__NQh3CwR,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/torch-tensor-parallelism__NQh3CwR/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/torch-tensor-parallelism__NQh3CwR/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:30:47.369229Z,2026-07-30T08:30:53.419948Z
astra-c0-all-jobs,train-fasttext,terminal-bench/train-fasttext,train-fasttext__rKNAeLX,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/train-fasttext__rKNAeLX,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/train-fasttext__rKNAeLX/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/train-fasttext__rKNAeLX/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T04:38:58.719619Z,2026-07-30T04:56:19.590013Z
astra-c0-all-jobs,tune-mjcf,terminal-bench/tune-mjcf,tune-mjcf__YEii2cq,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/tune-mjcf__YEii2cq,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/tune-mjcf__YEii2cq/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/tune-mjcf__YEii2cq/agent/astra-trajectory/manifest.json,701e383bc81f13a60c5df597fa358a440bcbf02b0834c6a873d154a99bace5f0,d3fa78d6-024d-4b82-b8d1-b7ff3066aa2b,204e2b3f-cd24-4f99-ba8d-7129841688b5,complete,adapter_infra_error,101,5,0,2026-07-30T00:51:23.069844Z,2026-07-30T01:22:04.181103Z
astra-c0-all-jobs,video-processing,terminal-bench/video-processing,video-processing__xpz7Pti,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/video-processing__xpz7Pti,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/video-processing__xpz7Pti/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/video-processing__xpz7Pti/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-29T13:02:28.973013Z,2026-07-29T13:02:34.718251Z
astra-c0-all-jobs,vulnerable-secret,terminal-bench/vulnerable-secret,vulnerable-secret__L8cubwm,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/vulnerable-secret__L8cubwm,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/vulnerable-secret__L8cubwm/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/vulnerable-secret__L8cubwm/agent/astra-trajectory/manifest.json,00b20f42ec9f2c904f92adb12b104b88e579502957415c134944d16a21e1e409,6c9820c9-9009-442e-aacb-937971c1e09f,5927c08f-6a9a-4764-b1f7-31a834fee6d7,partial,completed,85,6,1,2026-07-30T01:22:04.193597Z,2026-07-30T01:25:05.505624Z
astra-c0-all-jobs,winning-avg-corewars,terminal-bench/winning-avg-corewars,winning-avg-corewars__x5s4avf,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/winning-avg-corewars__x5s4avf,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/winning-avg-corewars__x5s4avf/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/winning-avg-corewars__x5s4avf/agent/astra-trajectory/manifest.json,7e307669e91cba3c89c4a0b36e2f05536743cc7b5c96ae6bcf4a88fbb58b1d6a,97789250-0908-41c7-af10-2095548fbf5e,6b3eeafc-9ce8-4aa7-b74c-6059b8704eed,complete,failed,21,5,0,2026-07-30T06:13:37.028800Z,2026-07-30T06:23:30.518767Z
astra-c0-all-jobs,write-compressor,terminal-bench/write-compressor,write-compressor__BrwtFbu,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/write-compressor__BrwtFbu,astra-session-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/write-compressor__BrwtFbu/agent/astra-trajectory,astra/runs/astra-c0-all-jobs/2026-07-29__19-36-33/write-compressor__BrwtFbu/agent/astra-trajectory/manifest.json,,,,,,,,,2026-07-30T08:04:46.686808Z,2026-07-30T08:04:52.779842Z
